  3.8525  9.71613292
  3.857  9.71629693
  3.8615  9.71645901
  3.866  9.71661917
  3.8705  9.71677744
  3.875  9.71693384
  3.8795  9.71708838
  3.884  9.7172411
  3.8885  9.71739202
  3.893  9.71754115
  3.8975  9.71768851
  3.902  9.71783413
  3.9065  9.71797804
  3.911  9.71812024
  3.9155  9.71826075
  3.92  9.71839961
  3.9245  9.71853683
  3.929  9.71867242
  3.9335  9.71880641
  3.938  9.71893881
  3.9425  9.71906965
  3.947  9.71919894
  3.9515  9.7193267
  3.956  9.71945295
  3.9605  9.71957771
  3.965  9.719701
  3.9695  9.71982282
  3.974  9.71994321
  3.9785  9.72006217
  3.983  9.72017972
  3.9875  9.72029589
  3.992  9.72041068
  3.9965  9.72052411
  4.001  9.7206362
  4.0055  9.72074697
  4.01  9.72085642
  4.0145  9.72096458
  4.019  9.72107146
  4.0235  9.72117708
  4.028  9.72128145
  4.0325  9.72138459
  4.037  9.7214865
  4.0415  9.72158721
  4.046  9.72168673
  4.0505  9.72178507
  4.055  9.72188225
  4.0595  9.72197828
  4.064  9.72207317
  4.0685  9.72216694
  4.073  9.7222596
  4.0775  9.72235117
  4.082  9.72244165
  4.0865  9.72253107
  4.091  9.72261942
  4.0955  9.72270673
  4.1  9.72279301
  4.1045  9.72287827
  4.109  9.72296251
  4.1135  9.72304577
  4.118  9.72312803
  4.1225  9.72320933
  4.127  9.72328966
  4.1315  9.72336904
  4.136  9.72344749
  4.1405  9.723525
  4.145  9.7236016
  4.1495  9.7236773
  4.154  9.72375209
  4.1585  9.72382601
  4.163  9.72389905
  4.1675  9.72397122
  4.172  9.72404254
  4.1765  9.72411302
  4.181  9.72418266
  4.1855  9.72425148
  4.19  9.72431949
  4.1945  9.72438669
  4.199  9.7244531
  4.2035  9.72451872
  4.208  9.72458357
  4.2125  9.72464764
  4.217  9.72471096
  4.2215  9.72477354
  4.226  9.72483537
  4.2305  9.72489647
  4.235  9.72495684
  4.2395  9.72501651
  4.244  9.72507546
  4.2485  9.72513372
  4.253  9.72519129
  4.2575  9.72524818
  4.262  9.7253044
  4.2665  9.72535995
  4.271  9.72541484
  4.2755  9.72546909
  4.28  9.72552269
  4.2845  9.72557566
  4.289  9.725628
  4.2935  9.72567973
  4.298  9.72573084
  4.3025  9.72578135
  4.307  9.72583126
  4.3115  9.72588058
  4.316  9.72592931
  4.3205  9.72597747
  4.325  9.72602506
  4.3295  9.72607209
  4.334  9.72611856
